batch_size,dec_init,dec_layers,dec_rnn,dec_size,device,dropout,enc_cnn,enc_dec_hidden_init,enc_init,enc_layers,enc_rnn,enc_size,exp_name,i3d,i3d_after,ind_size,learning_rate,lmbda_norm,max_epochs,mini,neg_pred_weight,no_chkpt,norm_threshold,num_frames,optimizer,output_cnn_size,overwrite,patience,pred_embeddings_assist,pred_margin,quick_run,reload,setting,shuffle,sigmoid_mlp,teacher_forcing_ratio,verbose,weight_decay,acchalf,avg_neg_prob,avg_norm,avg_pos_prob,best_acc,cos_similarity,dset_fragment,f1,f1half,fn,fnhalf,fp,fphalf,l2_distance,legit_f1,pat_distance,pat_norm,thresh,tn,tnhalf,tp,tphalf
100,unit,3,gru,2500.0,cuda,0.1,vgg,False,unit,3,gru,3000.0,jade1-0,True,False,10,0.001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.0,0.927887323943662,0.0037978545069621045,0.9325,0.0035304805846057817,0.7384037558685446,0.8792,val,0.15741840839914645,0.0001,254,384,1139,0,0.5047,0.15741840839914645,0.4139828936109422,0.9325302323179344,3.785450696203001e-05,3802,4941,130,0
100,unit,3,gru,2500.0,cuda,0.1,vgg,False,unit,3,gru,3000.0,jade1-1,True,False,10,0.0003,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.0,0.927887323943662,0.0041589226696018685,0.9393,0.004454423658552604,0.7337089201877934,0.8791,val,0.15305638061536436,0.0001,256,384,1162,0,0.511,0.15305638061536436,0.4200329599699391,0.939334057038303,3.892266960179875e-05,3779,4941,128,0
100,unit,3,gru,2500.0,cuda,0.1,vgg,False,unit,3,gru,3000.0,jade1-2,True,False,10,0.001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.0,0.927887323943662,0.004547983000887298,0.9342,0.0047568525790020804,0.8212206572769953,0.8791,val,0.16355517627879196,0.0001,291,384,661,0,0.5048,0.16355517627879196,0.41531534703939754,0.9342202482919935,0.0005779830008872267,4280,4941,93,0
100,unit,3,gru,2500.0,cuda,0.1,vgg,False,unit,3,gru,3000.0,jade1-3,True,False,10,0.0003,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.0,0.927887323943662,0.004658083877687486,0.9379,0.0042867780618043045,0.7432863849765258,0.8795,val,0.15889701203480294,0.0001,255,384,1112,0,0.5042,0.15889701203480294,0.41683697507296164,0.9378615270428438,5.808387768742231e-05,3829,4941,129,0
100,unit,3,gru,2500.0,cuda,0.1,vgg,False,unit,3,gru,3000.0,jade1-4,True,False,10,0.001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.0,0.927887323943662,0.005894190900580212,0.9393,0.00678337504967963,0.8296713615023474,0.8797,val,0.1657019534054943,0.0001,294,384,613,0,0.506,0.1657019534054943,0.41499216079534257,0.9392745065795682,0.000664190900580155,4328,4941,90,0
100,unit,3,gru,2500.0,cuda,0.1,vgg,False,unit,3,gru,3000.0,jade1-5,True,False,10,0.0003,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.0,0.927887323943662,0.005696384372671183,0.9321,0.0062000613217573644,0.7380281690140845,0.8799,val,0.15824583149598,0.0001,253,384,1142,0,0.4983,0.15824583149598,0.4160314463356568,0.9320608399664059,4.638437267113094e-05,3799,4941,131,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-6,True,False,10,0.001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0033861488638871904,0.8954,0.0025938476367521994,0.07211267605633803,0.8776,val,0.13469932120914796,0.0001,0,384,4941,0,0.5078,0.13469932120914796,0.42537129313952876,0.8953806002875554,-0.00661385113611281,0,4941,384,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-7,True,False,10,0.001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0026986791155791893,0.9121,0.002506225261002282,0.07211267605633803,0.8694,val,0.13469932120914796,0.0001,0,384,4941,0,0.5514,0.13469932120914796,0.4570758177964058,0.9121241382976936,-0.007301320884420811,0,4941,384,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-8,True,False,10,0.001,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0031854576361996395,0.9174,0.002451125220213113,0.07211267605633803,0.8771,val,0.13469932120914796,0.0001,0,384,4941,0,0.5046,0.13469932120914796,0.424300550637231,0.917435725648428,-0.006814542363800361,0,4941,384,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-9,True,False,10,0.001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.004794005124982808,0.9246,0.004690691860659115,0.6927699530516432,0.8794,val,0.15158845064205037,0.0001,238,384,1398,0,0.5052,0.15158845064205037,0.4240357456326307,0.9245913381370453,1.4005124982745601e-05,3543,4941,146,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-10,True,False,10,0.001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.004878163734289848,0.8932,0.004486078210569671,0.7237558685446009,0.8794,val,0.1561840415151328,0.0001,248,384,1223,0,0.4981,0.1561840415151328,0.42095829764084025,0.8931754327388883,3.816373428978687e-05,3718,4941,136,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-11,True,False,10,0.001,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.004104485780785494,0.9316,0.0036281057138183603,0.7374647887323944,0.879,val,0.16099336739427367,0.0001,250,384,1148,0,0.496,0.16099336739427367,0.42269075323234906,0.9316132687776171,4.448578078542365e-05,3793,4941,134,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-12,True,False,10,0.001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.00468782594028104,0.878,0.0028840723477057194,0.07211267605633803,0.8694,val,0.13469932120914796,0.0001,0,384,4941,0,0.5154,0.13469932120914796,0.4536609774241682,0.8779541707962707,-0.00531217405971896,0,4941,384,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-13,True,False,10,0.001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.006956898717645544,0.9622,0.008937935256642554,0.7224413145539906,0.8732,val,0.17165706546064624,0.0001,231,384,1247,0,0.5024,0.17165706546064624,0.437560210806691,0.9621941441928221,1.6898717645551925e-05,3694,4941,153,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-14,True,False,10,0.001,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.004044375691985789,0.9211,0.0038563765495854712,0.07211267605633803,0.8658,val,0.13469932120914796,0.0001,0,384,4941,0,0.5302,0.13469932120914796,0.46420783170911134,0.9211189662468593,-0.005955624308014211,0,4941,384,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-15,True,False,10,0.001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.004015021173625031,0.9144,0.0038231961441885947,0.7523004694835681,0.8774,val,0.15946318770392828,0.0001,259,384,1060,0,0.491,0.15946318770392828,0.42382337410563686,0.9144368342244679,4.502117362495915e-05,3881,4941,125,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-16,True,False,10,0.001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.004445471330367278,0.9374,0.00403749717003934,0.7615023474178404,0.8755,val,0.1545845676907366,0.0001,268,384,1002,0,0.5219,0.1545845676907366,0.4329583545155746,0.9374016677036371,8.547133036721118e-05,3939,4941,116,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-17,True,False,10,0.001,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.0056536333341409995,0.9024,0.005833874088178548,0.7541784037558685,0.8785,val,0.15940631442993322,0.0001,260,384,1049,0,0.5002,0.15940631442993322,0.41966440694076296,0.9023581527384489,6.363333414094712e-05,3892,4941,124,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-18,True,False,10,0.0003,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.003474640567622263,0.8897,0.002548985200599396,0.07211267605633803,0.8768,val,0.13469932120914796,0.0001,0,384,4941,0,0.5127,0.13469932120914796,0.42949155583733417,0.8897025389749496,-0.0065253594323777375,0,4941,384,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-19,True,False,10,0.0003,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0028585221409562485,0.9094,0.002667276991366588,0.07211267605633803,0.8745,val,0.13469932120914796,0.0001,0,384,4941,0,0.5225,0.13469932120914796,0.44027087592065955,0.9093954296652145,-0.007141477859043751,0,4941,384,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-20,True,False,10,0.0003,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0031816437791087632,0.9328,0.00232374055538692,0.07211267605633803,0.8768,val,0.13469932120914796,0.0001,0,384,4941,0,0.5099,0.13469932120914796,0.4278187500160249,0.9327529157149632,-0.006818356220891237,0,4941,384,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-21,True,False,10,0.0003,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.0036818064565114035,0.917,0.0032121253100774495,0.7109859154929578,0.8783,val,0.15684584209199495,0.0001,241,384,1298,0,0.4965,0.15684584209199495,0.42020529408657425,0.9170015523579366,1.1806456511328361e-05,3643,4941,143,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-22,True,False,10,0.0003,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.0036086732239505796,0.9382,0.003950597485306499,0.787793427230047,0.8767,val,0.1348795727628043,0.0001,296,384,834,0,0.5132,0.1348795727628043,0.42803860108205705,0.9381839275893085,0.0001786732239505021,4107,4941,88,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-23,True,False,10,0.0003,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.005073542715984521,0.9439,0.004693701547118931,0.7357746478873239,0.8793,val,0.1540675973855919,0.0001,256,384,1151,0,0.4961,0.1540675973855919,0.4190586203523258,0.9438613390247441,5.3542715984461996e-05,3790,4941,128,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-24,True,False,10,0.0003,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0037116174800272653,0.8937,0.0028391187523468067,0.6980281690140845,0.8765,val,0.14024164872447709,0.0001,253,384,1355,0,0.5093,0.14024164872447709,0.431890307835424,0.8936719181995989,1.1617480027190097e-05,3586,4941,131,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-25,True,False,10,0.0003,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.003223929579237486,0.9244,0.0023482830785700364,0.6696713615023474,0.8771,val,0.14584107978715288,0.0001,234,384,1525,0,0.5092,0.14584107978715288,0.4234703935227522,0.9243883187653589,3.929579237406042e-06,3416,4941,150,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-26,True,False,10,0.0003,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0037177759766296374,0.919,0.0028815253506197474,0.07211267605633803,0.8765,val,0.13469932120914796,0.0001,0,384,4941,0,0.5157,0.13469932120914796,0.43316792715590685,0.9190151941936169,-0.006282224023370362,0,4941,384,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-27,True,False,10,0.0003,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.0041497761162577595,0.9133,0.0035785464280967435,0.7205633802816901,0.8783,val,0.15371529883193916,0.0001,249,384,1239,0,0.5065,0.15371529883193916,0.4267685993861868,0.9133473934075517,2.9776116257689694e-05,3702,4941,135,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-28,True,False,10,0.0003,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.00476317259504033,0.9263,0.004403327597144319,0.7177464788732394,0.8789,val,0.1543246686012954,0.0001,247,384,1256,0,0.4886,0.1543246686012954,0.4202470814950775,0.9262744588041802,1.317259504026759e-05,3685,4941,137,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-29,True,False,10,0.0003,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.004009020509073213,0.9334,0.0038421089084036725,0.6803755868544601,0.8789,val,0.15505383540023698,0.0001,228,384,1474,0,0.5031,0.15505383540023698,0.4224144270762957,0.9334105535697653,9.020509073141489e-06,3467,4941,156,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-30,True,False,10,0.0003,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.003976569150828784,0.896,0.0028783724219261183,0.6709859154929577,0.8772,val,0.1496538686649132,0.0001,230,384,1522,0,0.5053,0.1496538686649132,0.4280457480431669,0.8960207968994687,6.569150828712039e-06,3419,4941,154,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-31,True,False,10,0.0003,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.005277513514003793,0.9148,0.005963720954045379,0.07211267605633803,0.8741,val,0.13469932120914796,0.0001,0,384,4941,0,0.5137,0.13469932120914796,0.4419550260559457,0.9147882514845597,-0.004722486485996207,0,4941,384,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-32,True,False,10,0.0003,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0038660408242394764,0.925,0.0032462938408063884,0.7107981220657277,0.878,val,0.14457728422949662,0.0001,254,384,1286,0,0.503,0.14457728422949662,0.43060993901752326,0.9250012694812212,1.6040824239403444e-05,3655,4941,130,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-33,True,False,10,0.0003,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.0036930060830333553,0.9132,0.003733577149213598,0.7246948356807512,0.8788,val,0.15856980694370512,0.0001,246,384,1220,0,0.5094,0.15856980694370512,0.4216906563580125,0.9132222894762383,2.30060830332798e-05,3721,4941,138,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-34,True,False,10,0.0003,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.004775058017193295,0.9303,0.0046575316408234,0.7139906103286385,0.8786,val,0.15823148038117704,0.0001,241,384,1282,0,0.504,0.15823148038117704,0.4240206814469595,0.9303206648627621,2.5058017193232626e-05,3659,4941,143,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-35,True,False,10,0.0003,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.005006788261286221,0.9386,0.004523896708012235,0.7053521126760564,0.8792,val,0.15522321171794462,0.0001,240,384,1329,0,0.498,0.15522321171794462,0.423085390966269,0.9385609074250063,1.678826128616133e-05,3612,4941,144,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-36,True,False,10,0.0001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0033426320268961896,0.9004,0.002621963849455368,0.6386854460093897,0.8769,val,0.1404469561080324,0.0001,227,384,1697,0,0.5101,0.1404469561080324,0.430039640799187,0.9004080809885983,2.6320268961110144e-06,3244,4941,157,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-37,True,False,10,0.0001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0037427533784512262,0.9139,0.0026864088522716018,0.7014084507042253,0.876,val,0.138812293506862,0.0001,256,384,1334,0,0.515,0.138812293506862,0.431410371146863,0.9138708857239269,1.2753378451152257e-05,3607,4941,128,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-38,True,False,10,0.0001,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.0034225213271562673,0.9228,0.002488009747467275,0.07211267605633803,0.8768,val,0.13469932120914796,0.0001,0,384,4941,0,0.5135,0.13469932120914796,0.4304519436265246,0.9227603762764511,-0.006577478672843733,0,4941,384,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-39,True,False,10,0.0001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.005782479210305347,0.9158,0.005284430061188267,0.7059154929577465,0.8775,val,0.15638433257865933,0.0001,239,384,1327,0,0.5035,0.15638433257865933,0.42526025137407414,0.9158089951502406,1.247921030529675e-05,3614,4941,145,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-40,True,False,10,0.0001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.005172288958767538,0.9423,0.004856602061195879,0.6615962441314553,0.8784,val,0.1533363031429634,0.0001,221,384,1581,0,0.4937,0.1533363031429634,0.4257339374474548,0.9423464756964216,2.288958767480802e-06,3360,4941,163,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade1-41,True,False,10,0.0001,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.00597795226300355,0.9602,0.0054041999387840585,0.7288262910798122,0.8781,val,0.14060562834494175,0.0001,266,384,1178,0,0.5006,0.14060562834494175,0.4214976651458022,0.9601528698747809,2.7952263003502148e-05,3763,4941,118,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-42,True,False,10,0.0001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.004339320114765738,0.8877,0.003346605136108087,0.6544600938967137,0.8771,val,0.13629109212458654,0.0001,239,384,1601,0,0.5061,0.13629109212458654,0.4307383880929691,0.8876660763773229,9.320114765671086e-06,3340,4941,145,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-43,True,False,10,0.0001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.004053168194166555,0.8994,0.002819749403702269,0.07211267605633803,0.8766,val,0.13469932120914796,0.0001,0,384,4941,0,0.5012,0.13469932120914796,0.42817169356808044,0.8994350841965654,-0.005946831805833446,0,4941,384,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-44,True,False,10,0.0001,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.004108750682659366,0.9311,0.0031907961563571352,0.07211267605633803,0.8778,val,0.13469932120914796,0.0001,0,384,4941,0,0.5055,0.13469932120914796,0.4268710409053747,0.9310728143650799,-0.005891249317340634,0,4941,384,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-45,True,False,10,0.0001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.005114132228597593,0.9133,0.004838027535058357,0.6567136150234741,0.8788,val,0.14990872972611544,0.0001,223,384,1605,0,0.5011,0.14990872972611544,0.4224623766923448,0.9132663394406372,4.132228597534572e-06,3336,4941,161,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-46,True,False,10,0.0001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.006035401203572871,0.9329,0.0056777484734531316,0.7154929577464789,0.8786,val,0.15423644684191745,0.0001,246,384,1269,0,0.5122,0.15423644684191745,0.4222099795138072,0.9328518779018419,2.5401203572823945e-05,3672,4941,138,0
100,unit,2,gru,1875.0,cuda,0.1,vgg,False,unit,2,gru,2250.0,jade1-47,True,False,10,0.0001,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.005100192740632032,0.9499,0.005520433368361925,0.7205633802816901,0.8789,val,0.14789766692330045,0.0001,255,384,1233,0,0.4995,0.14789766692330045,0.422856215781764,0.9498771714204826,2.019274063197376e-05,3708,4941,129,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-48,True,False,10,0.0001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.004618214591769252,0.8884,0.003266799251908623,0.699906103286385,0.8766,val,0.145589242329696,0.0001,248,384,1350,0,0.5063,0.145589242329696,0.4336328186461183,0.888412566192104,1.8214591769188243e-05,3591,4941,136,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-49,True,False,10,0.0001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.003087167676862137,0.9078,0.002441770953918341,0.691830985915493,0.8737,val,0.13690561170468063,0.0001,254,384,1387,0,0.5346,0.13690561170468063,0.4405551516796544,0.9078289593740654,1.7167676862055344e-05,3554,4941,130,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-50,True,False,10,0.0001,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.1,0.927887323943662,0.00378372813642899,0.928,0.0030374062049153875,0.07211267605633803,0.8771,val,0.13469932120914796,0.0001,0,384,4941,0,0.5142,0.13469932120914796,0.43164389750374765,0.927985943820544,-0.0062162718635710105,0,4941,384,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-51,True,False,10,0.0001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.005802809303519312,0.9199,0.005966445346028163,0.7151173708920188,0.8789,val,0.15406460653339954,0.0001,246,384,1271,0,0.4975,0.15406460653339954,0.4241594913930545,0.9198886449219751,3.280930351926177e-05,3670,4941,138,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-52,True,False,10,0.0001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.005072819441099284,0.9469,0.005789257272832288,0.7250704225352113,0.8786,val,0.15971791253509918,0.0001,245,384,1219,0,0.5042,0.15971791253509918,0.42615751292550974,0.9469013366009901,2.2819441099225166e-05,3722,4941,139,0
100,unit,2,gru,2500.0,cuda,0.1,vgg,False,unit,2,gru,3000.0,jade1-53,True,False,10,0.0001,1.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,1.0,False,0.01,0.927887323943662,0.004441348914633318,0.9322,0.004490643699843547,0.727887323943662,0.8764,val,0.15127258300399446,0.0001,255,384,1194,0,0.5066,0.15127258300399446,0.4244220050720806,0.9321560034453424,2.1348914633251975e-05,3747,4941,129,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade2-0,True,False,10,0.001,0.5,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,0.7,False,0.1,0.927887323943662,0.0033205453348739656,0.9107,0.002517800127216876,0.708169014084507,0.8756,val,0.1481598025097667,0.0001,249,384,1305,0,0.5114,0.1481598025097667,0.43324534988083535,0.9106520991744654,1.0545334873886258e-05,3636,4941,135,0
100,unit,2,gru,1250.0,cuda,0.1,vgg,False,unit,2,gru,1500.0,jade2-1,True,False,10,0.001,1.0,1000,False,1.0,False,1.0,8,Adam,4096,False,7,0.0,10.0,False,,embeddings,True,False,0.7,False,0.1,0.927887323943662,0.0043631731818372065,0.8878,0.003467602298037151,0.6662910798122066,0.8757,val,0.1503073860753842,0.0001,227,384,1550,0,0.4997,0.1503073860753842,0.43138184519443,0.8878281056081485,3.1731818371395076e-06,3391,4941,157,0
